customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0695,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.78,1745.76,No
CUST-0696,Female,1,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.92,1234.05,Yes
CUST-0697,Male,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.63,,No
CUST-0698,Female,1,Yes,No,58,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,51.67,3003.16,No
CUST-0699,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.87,1601.77,No
CUST-0700,Male,0,Yes,No,37,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.54,1963.16,No
CUST-0701,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.59,2938.27,No
CUST-0702,Female,0,No,No,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,57.38,3796.38,No
CUST-0703,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),79.24,2159.42,No
CUST-0704,Female,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.49,55.8,No
CUST-0705,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),58.41,1219.75,No
CUST-0706,Male,0,Yes,No,37,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,55.04,2041.84,No
CUST-0707,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,52.42,3730.22,No
CUST-0708,Female,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.23,2431.66,No
CUST-0709,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,79.22,4833.13,No
CUST-0710,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.43,3554.22,No
CUST-0711,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.24,151.64,Yes
CUST-0712,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.6,2873.58,No
CUST-0713,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,63.68,591.4,No
CUST-0714,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,66.76,113.19,No
CUST-0715,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.97,5737.88,No
CUST-0716,Female,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,854.68,No
CUST-0717,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.19,1066.83,No
CUST-0718,Female,0,No,No,30,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,41.99,,No
CUST-0719,Female,0,No,No,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,69.03,,No
CUST-0720,Female,0,No,Yes,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,57.41,3516.28,No
CUST-0721,Female,1,Yes,No,51,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),63.87,3246.56,No
CUST-0722,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.9,3110.72,No
CUST-0723,Female,0,No,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.58,600.64,No
CUST-0724,Male,1,No,No,21,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,59.7,1242.49,No
CUST-0725,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.41,203.29,No
CUST-0726,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,200.0,No
CUST-0727,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,805.63,No
CUST-0728,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),60.83,,No
CUST-0729,Male,1,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.14,3466.23,No
CUST-0730,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,77.87,1486.29,No
CUST-0731,Male,1,No,No,53,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),41.53,2193.06,No
CUST-0732,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,62.14,2155.86,No
CUST-0733,Male,0,Yes,Yes,0,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,58.71,0.0,No
CUST-0734,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,67.37,940.82,No
CUST-0735,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.59,408.83,No
CUST-0736,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.7,429.55,No
CUST-0737,Female,1,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),82.79,4714.04,No
CUST-0738,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),75.36,5345.18,No
CUST-0739,Male,1,Yes,No,22,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,39.61,874.4,No
CUST-0740,Female,0,No,Yes,45,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,61.72,,No
CUST-0741,Male,1,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,1277.05,No
CUST-0742,Female,0,No,Yes,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,26.47,179.66,No
CUST-0743,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),43.03,2498.7,No
CUST-0744,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,86.91,5051.87,No
CUST-0745,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),74.92,910.53,No
CUST-0746,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.07,2637.55,No
CUST-0747,Male,0,No,No,27,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,75.28,2029.22,No
CUST-0748,Male,0,No,Yes,60,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,78.59,4712.9,No
CUST-0749,Male,1,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,54.32,802.11,No
CUST-0750,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,70.45,67.02,No
CUST-0751,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.91,1275.49,Yes
CUST-0752,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.39,788.14,No
CUST-0753,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.9,340.58,No
CUST-0754,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.76,388.14,No
CUST-0755,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,86.54,3621.26,No
CUST-0756,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,64.45,1289.45,Yes
CUST-0757,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,83.54,4511.98,No
CUST-0758,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.51,960.72,No
CUST-0759,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,50.74,707.77,No
CUST-0760,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),75.74,5453.4,No
CUST-0761,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,58.12,2976.63,No
CUST-0762,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),67.66,3517.79,Yes
CUST-0763,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.61,2268.79,No
CUST-0764,Female,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.77,2069.42,Yes
CUST-0765,Male,0,Yes,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.05,585.57,No
CUST-0766,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),76.86,,No
CUST-0767,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.09,1118.21,Yes
CUST-0768,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,52.8,426.59,No
CUST-0769,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,934.93,No
CUST-0770,Male,0,No,No,0,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,61.61,0.0,Yes
CUST-0771,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),68.55,2948.94,No
CUST-0772,Male,1,No,Yes,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),41.01,324.25,No
CUST-0773,Male,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,56.84,1752.21,No
CUST-0774,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,81.08,1129.19,No
CUST-0775,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,80.26,891.03,No
CUST-0776,Male,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),74.77,4205.43,No
CUST-0777,Male,0,Yes,Yes,7,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,51.26,360.21,No
CUST-0778,Female,1,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.79,1740.21,No
CUST-0779,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.62,593.8,No
CUST-0780,Male,0,No,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,68.06,4147.7,No
CUST-0781,Male,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,82.41,895.56,No
CUST-0782,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,,No
CUST-0783,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,71.31,2916.13,No
CUST-0784,Female,0,No,No,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.16,4021.65,No
CUST-0785,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,80.1,800.37,No
CUST-0786,Male,0,No,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,49.33,2090.14,No
CUST-0787,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,68.75,1089.01,No
CUST-0788,Female,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.79,1809.46,No
CUST-0789,Female,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,67.38,2629.9,No
CUST-0790,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.53,1638.73,No
CUST-0791,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.85,1033.53,No
CUST-0792,Female,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,42.49,204.39,No
CUST-0793,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),60.8,2982.12,No
CUST-0794,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,50.03,1806.3,No
CUST-0795,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,43.05,2687.9,No
CUST-0796,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),79.4,4233.63,No
CUST-0797,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,59.37,4197.16,No
CUST-0798,Male,0,No,No,48,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),41.15,1969.98,No
CUST-0799,Male,0,Yes,No,10,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,41.9,393.42,No
CUST-0800,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.76,3441.8,No
CUST-0801,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.45,1024.39,No
CUST-0802,Female,1,No,No,65,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.64,4911.48,No
CUST-0803,Male,0,No,No,62,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),74.11,4597.86,No
CUST-0804,Male,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.71,1798.73,No
CUST-0805,Female,0,No,No,16,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),78.38,1259.46,No
CUST-0806,Female,1,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.2,358.63,No
CUST-0807,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.96,450.05,No
CUST-0808,Male,0,No,Yes,55,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,38.75,2124.93,No
CUST-0809,Female,0,Yes,No,27,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,51.37,1383.29,No
CUST-0810,Male,0,No,No,65,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),68.08,4427.9,No
CUST-0811,Male,0,No,Yes,37,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),56.98,2103.22,No
CUST-0812,Male,1,Yes,No,36,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,61.84,2225.19,No
CUST-0813,Male,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.41,5375.93,No
CUST-0814,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,94.21,,No
CUST-0815,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.98,,No
CUST-0816,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,54.7,1915.5,No
CUST-0817,Male,0,Yes,No,57,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),34.49,1963.5,No
CUST-0818,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.4,,No
CUST-0819,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.87,1126.11,No
CUST-0820,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),73.7,4207.48,No
CUST-0821,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.94,2675.05,No
CUST-0822,Female,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,1244.43,No
CUST-0823,Female,1,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.71,3066.3,Yes
CUST-0824,Male,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.52,2735.49,No
CUST-0825,Female,1,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.04,666.82,No
CUST-0826,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,80.5,0.0,Yes
CUST-0827,Male,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.09,1974.44,No
CUST-0828,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,71.82,3363.19,No
CUST-0829,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,71.04,,No
CUST-0830,Female,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,1127.75,No
CUST-0831,Male,0,No,No,71,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.58,3604.67,No
CUST-0832,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.13,51.59,No
CUST-0833,Male,0,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.59,2301.51,No
CUST-0834,Female,1,No,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),71.43,1850.65,No
CUST-0835,Male,1,Yes,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),41.97,,No
CUST-0836,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,68.1,1017.39,No
CUST-0837,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.01,1211.5,No
CUST-0838,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,75.76,2276.05,No
CUST-0839,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,59.88,780.18,No
CUST-0840,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,76.63,1854.06,No
CUST-0841,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.61,1035.93,No
CUST-0842,Female,0,Yes,No,66,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.78,2624.46,No
CUST-0843,Male,1,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,72.21,1663.15,No
CUST-0844,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,85.77,6174.95,No
CUST-0845,Male,0,No,No,25,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,55.57,1377.06,No
CUST-0846,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.88,1654.99,No
CUST-0847,Female,0,No,No,63,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,47.7,2990.17,No
CUST-0848,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.3,207.96,No
CUST-0849,Male,1,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.4,4638.2,No
CUST-0850,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.9,2049.39,Yes
CUST-0851,Male,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.43,338.59,No
CUST-0852,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),53.89,3546.99,No
CUST-0853,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.92,1068.94,No
CUST-0854,Male,0,Yes,No,26,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.42,1988.26,No
CUST-0855,Male,0,No,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),61.36,859.82,Yes
CUST-0856,Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,70.07,2387.3,Yes
CUST-0857,Male,1,No,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.37,4122.66,No
CUST-0858,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),51.78,2218.07,No
CUST-0859,Female,0,No,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,47.97,1200.35,No
CUST-0860,Male,0,Yes,Yes,46,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,47.45,2196.9,No
CUST-0861,Female,1,No,No,33,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,52.37,1709.44,No
CUST-0862,Male,0,No,Yes,49,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,51.0,2491.01,No
CUST-0863,Female,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.2,503.1,Yes
CUST-0864,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.92,76.92,No
CUST-0865,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,2593.4,No
CUST-0866,Male,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,63.41,3419.84,No
CUST-0867,Male,0,No,No,0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),53.61,0.0,No
CUST-0868,Female,1,No,No,65,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,39.49,2583.56,No
CUST-0869,Male,0,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,77.27,2251.67,No
